# Synthetic forcing generated from example_hourly_rainfall_PET.txt
# Ten cycles of the input sequence. PET replicated each cycle.
# Annual (cycle) precip scaled to PET_total * N(1.0, 0.2).
# YYYY MM DD HH MM P(mm) PET(mm)
2009  6  3  1  0 0.00000 0.00310
2009  6  3  2  0 0.00000 0.00000
2009  6  3  3  0 0.00000 0.00000
2009  6  3  4  0 0.00000 0.00000
2009  6  3  5  0 0.00000 0.00000
2009  6  3  6  0 0.00000 0.00000
2009  6  3  7  0 0.00000 0.00000
2009  6  3  8  0 0.00000 0.00000
2009  6  3  9  0 0.00000 0.00000
2009  6  3 10  0 0.00000 0.00000
2009  6  3 11  0 0.00000 0.00020
2009  6  3 12  0 0.07247 0.01722
2009  6  3 13  0 0.00000 0.06436
2009  6  3 14  0 0.00000 0.22453
2009  6  3 15  0 0.00000 0.33967
2009  6  3 16  0 0.00000 0.22340
2009  6  3 17  0 0.00000 0.21047
2009  6  3 18  0 0.00000 0.17856
2009  6  3 19  0 0.00000 0.10476
2009  6  3 20  0 0.00000 0.12766
2009  6  3 21  0 0.00000 0.24878
2009  6  3 22  0 0.00000 0.23468
2009  6  3 23  0 0.00000 0.12657
2009  6  4  0  0 0.00000 0.03827
2009  6  4  1  0 0.00000 0.00324
2009  6  4  2  0 0.00000 0.00000
2009  6  4  3  0 0.00000 0.00000
2009  6  4  4  0 0.00000 0.00000
2009  6  4  5  0 0.00000 0.00000
2009  6  4  6  0 0.00000 0.00000
2009  6  4  7  0 0.00000 0.00000
2009  6  4  8  0 0.00000 0.00000
2009  6  4  9  0 0.00000 0.00000
2009  6  4 10  0 0.00000 0.00000
2009  6  4 11  0 0.00000 0.00033
2009  6  4 12  0 0.00000 0.02358
2009  6  4 13  0 0.00000 0.11647
2009  6  4 14  0 0.00000 0.19075
2009  6  4 15  0 0.00000 0.21606
2009  6  4 16  0 1.06298 0.17734
2009  6  4 17  0 0.00000 0.23483
2009  6  4 18  0 0.00000 0.25416
2009  6  4 19  0 4.73512 0.16893
2009  6  4 20  0 11.64455 0.05451
2009  6  4 21  0 0.07247 0.01151
2009  6  4 22  0 0.00000 0.01304
2009  6  4 23  0 0.00000 0.02222
2009  6  5  0  0 0.07247 0.01253
2009  6  5  1  0 0.00000 0.00132
2009  6  5  2  0 0.00000 0.00000
2009  6  5  3  0 0.00000 0.00000
2009  6  5  4  0 0.00000 0.00000
2009  6  5  5  0 0.00000 0.00000
2009  6  5  6  0 0.00000 0.00000
2009  6  5  7  0 0.00000 0.00000
2009  6  5  8  0 0.00000 0.00000
2009  6  5  9  0 0.00000 0.00000
2009  6  5 10  0 0.00000 0.00000
2009  6  5 11  0 0.00000 0.00014
2009  6  5 12  0 0.00000 0.01869
2009  6  5 13  0 0.00000 0.06963
2009  6  5 14  0 0.00000 0.10066
2009  6  5 15  0 0.00000 0.20857
2009  6  5 16  0 0.00000 0.27190
2009  6  5 17  0 0.70059 0.14735
2009  6  5 18  0 0.00000 0.04682
2009  6  5 19  0 0.38653 0.01948
2009  6  5 20  0 0.33821 0.01685
2009  6  5 21  0 0.26574 0.01949
2009  6  5 22  0 0.14494 0.02106
2009  6  5 23  0 0.07247 0.01444
2009  6  6  0  0 0.00000 0.00418
2009  6  6  1  0 0.00000 0.00029
2009  6  6  2  0 0.07247 0.00000
2009  6  6  3  0 0.00000 0.00000
2009  6  6  4  0 0.00000 0.00000
2009  6  6  5  0 0.00000 0.00000
2009  6  6  6  0 0.00000 0.00000
2009  6  6  7  0 0.07247 0.00000
2009  6  6  8  0 0.00000 0.00000
2009  6  6  9  0 0.12079 0.00000
2009  6  6 10  0 0.14494 0.00000
2009  6  6 11  0 1.35289 0.00001
2009  6  6 12  0 0.12079 0.00138
2009  6  6 13  0 0.00000 0.05514
2009  6  6 14  0 0.00000 0.19614
2009  6  6 15  0 0.00000 0.27304
2009  6  6 16  0 0.00000 0.31721
2009  6  6 17  0 0.00000 0.34216
2009  6  6 18  0 0.00000 0.30098
2009  6  6 19  0 0.00000 0.33642
2009  6  6 20  0 0.00000 0.25932
2009  6  6 21  0 0.00000 0.14773
2009  6  6 22  0 0.00000 0.09067
2009  6  6 23  0 0.00000 0.04986
2009  6  7  0  0 0.00000 0.01794
2009  6  7  1  0 0.00000 0.00253
2009  6  7  2  0 0.00000 0.00000
2009  6  7  3  0 0.00000 0.00000
2009  6  7  4  0 0.00000 0.00000
2009  6  7  5  0 0.00000 0.00000
2009  6  7  6  0 0.00000 0.00000
2009  6  7  7  0 0.00000 0.00000
2009  6  7  8  0 0.00000 0.00000
2009  6  7  9  0 0.00000 0.00000
2009  6  7 10  0 0.00000 0.00000
2009  6  7 11  0 0.00000 0.00014
2009  6  7 12  0 0.00000 0.03377
2009  6  7 13  0 0.00000 0.13948
2009  6  7 14  0 0.00000 0.27824
2009  6  7 15  0 0.00000 0.39304
2009  6  7 16  0 0.00000 0.48243
2009  6  7 17  0 0.00000 0.43540
2009  6  7 18  0 0.00000 0.44811
2009  6  7 19  0 0.00000 0.41744
2009  6  7 20  0 0.00000 0.37751
2009  6  7 21  0 0.00000 0.32098
2009  6  7 22  0 0.00000 0.24005
2009  6  7 23  0 0.00000 0.14520
2009  6  8  0  0 0.00000 0.04405
2009  6  8  1  0 0.00000 0.00276
2009  6  8  2  0 0.00000 0.00000
2009  6  8  3  0 0.00000 0.00000
2009  6  8  4  0 0.00000 0.00000
2009  6  8  5  0 0.00000 0.00000
2009  6  8  6  0 0.00000 0.00000
2009  6  8  7  0 0.00000 0.00000
2009  6  8  8  0 0.00000 0.00000
2009  6  8  9  0 0.00000 0.00000
2009  6  8 10  0 0.00000 0.00000
2009  6  8 11  0 0.00000 0.00008
2009  6  8 12  0 0.00000 0.02208
2009  6  8 13  0 0.00000 0.11952
2009  6  8 14  0 0.00000 0.25686
2009  6  8 15  0 0.00000 0.40205
2009  6  8 16  0 0.00000 0.51558
2009  6  8 17  0 0.00000 0.44426
2009  6  8 18  0 0.00000 0.42564
2009  6  8 19  0 0.00000 0.48624
2009  6  8 20  0 0.31406 0.40740
2009  6  8 21  0 0.00000 0.22421
2009  6  8 22  0 0.00000 0.11499
2009  6  8 23  0 0.00000 0.06818
2009  6  9  0  0 0.00000 0.02465
2009  6  9  1  0 0.00000 0.00294
2009  6  9  2  0 0.00000 0.00000
2009  6  9  3  0 0.00000 0.00000
2009  6  9  4  0 0.00000 0.00000
2009  6  9  5  0 0.00000 0.00000
2009  6  9  6  0 0.00000 0.00000
2009  6  9  7  0 0.00000 0.00000
2009  6  9  8  0 0.00000 0.00000
2009  6  9  9  0 0.00000 0.00000
2009  6  9 10  0 0.00000 0.00000
2009  6  9 11  0 0.00000 0.00027
2009  6  9 12  0 0.00000 0.02300
2009  6  9 13  0 0.00000 0.06156
2009  6  9 14  0 0.00000 0.14672
2009  6  9 15  0 0.00000 0.27480
2009  6  9 16  0 0.00000 0.37649
2009  6  9 17  0 0.00000 0.37771
2009  6  9 18  0 0.00000 0.38525
2009  6  9 19  0 0.00000 0.29452
2009  6  9 20  0 0.00000 0.33036
2009  6  9 21  0 0.00000 0.28998
2009  6  9 22  0 0.00000 0.16971
2009  6  9 23  0 0.00000 0.09118
2009  6 10  0  0 0.00000 0.02853
2009  6 10  1  0 0.00000 0.00232
2009  6 10  2  0 0.00000 0.00000
2009  6 10  3  0 0.00000 0.00000
2009  6 10  4  0 0.00000 0.00000
2009  6 10  5  0 0.00000 0.00000
2009  6 10  6  0 0.07247 0.00000
2009  6 10  7  0 0.00000 0.00000
2009  6 10  8  0 0.00000 0.00000
2009  6 10  9  0 0.00000 0.00000
2009  6 10 10  0 0.00000 0.00000
2009  6 10 11  0 0.00000 0.00008
2009  6 10 12  0 0.00000 0.01510
2009  6 10 13  0 0.00000 0.04831
2009  6 10 14  0 0.00000 0.12584
2009  6 10 15  0 0.60397 0.28216
2009  6 10 16  0 2.80242 0.21178
2009  6 10 17  0 0.00000 0.08768
2009  6 10 18  0 0.00000 0.18896
2009  6 10 19  0 0.00000 0.25035
2009  6 10 20  0 0.00000 0.22210
2009  6 10 21  0 0.00000 0.20431
2009  6 10 22  0 0.00000 0.09660
2009  6 10 23  0 0.00000 0.01526
2009  6 11  0  0 0.00000 0.00172
2009  6 11  1  0 0.00000 0.00013
2009  6 11  2  0 0.00000 0.00000
2009  6 11  3  0 0.00000 0.00000
2009  6 11  4  0 0.00000 0.00000
2009  6 11  5  0 0.00000 0.00000
2009  6 11  6  0 0.00000 0.00000
2009  6 11  7  0 0.00000 0.00000
2009  6 11  8  0 0.00000 0.00000
2009  6 11  9  0 0.00000 0.00000
2009  6 11 10  0 0.00000 0.00000
2009  6 11 11  0 0.00000 0.00003
2009  6 11 12  0 0.00000 0.00724
2009  6 11 13  0 0.00000 0.02760
2009  6 11 14  0 0.00000 0.09929
2009  6 11 15  0 0.00000 0.27441
2009  6 11 16  0 0.31406 0.35541
2009  6 11 17  0 0.19327 0.36614
2009  6 11 18  0 1.59449 0.21836
2009  6 11 19  0 0.00000 0.10466
2009  6 11 20  0 0.00000 0.08702
2009  6 11 21  0 0.00000 0.05551
2009  6 11 22  0 0.00000 0.03692
2009  6 11 23  0 0.00000 0.03164
2009  6 12  0  0 0.00000 0.01356
2009  6 12  1  0 0.00000 0.00160
2009  6 12  2  0 0.00000 0.00000
2009  6 12  3  0 0.00000 0.00000
2009  6 12  4  0 0.00000 0.00000
2009  6 12  5  0 0.00000 0.00000
2009  6 12  6  0 0.00000 0.00000
2009  6 12  7  0 0.00000 0.00000
2009  6 12  8  0 0.00000 0.00000
2009  6 12  9  0 0.00000 0.00000
2009  6 12 10  0 0.07247 0.00000
2009  6 12 11  0 0.00000 0.00012
2009  6 12 12  0 0.00000 0.03132
2009  6 12 13  0 0.00000 0.12680
2009  6 12 14  0 0.00000 0.16453
2009  6 12 15  0 0.00000 0.19967
2009  6 12 16  0 0.00000 0.38928
2009  6 12 17  0 0.00000 0.47395
2009  6 12 18  0 0.00000 0.44948
2009  6 12 19  0 0.55565 0.37739
2009  6 12 20  0 0.31406 0.21181
2009  6 12 21  0 0.00000 0.09432
2009  6 12 22  0 0.00000 0.07108
2009  6 12 23  0 0.00000 0.05648
2009  6 13  0  0 0.00000 0.02201
2009  6 13  1  0 0.00000 0.00257
2009  6 13  2  0 0.00000 0.00000
2009  6 13  3  0 0.00000 0.00000
2009  6 13  4  0 0.00000 0.00000
2009  6 13  5  0 0.00000 0.00000
2009  6 13  6  0 0.00000 0.00000
2009  6 13  7  0 0.00000 0.00000
2009  6 13  8  0 0.00000 0.00000
2009  6 13  9  0 0.00000 0.00000
2009  6 13 10  0 0.00000 0.00000
2009  6 13 11  0 0.00000 0.00006
2009  6 13 12  0 0.00000 0.01408
2009  6 13 13  0 0.00000 0.10326
2009  6 13 14  0 0.00000 0.26167
2009  6 13 15  0 2.87489 0.32509
2009  6 13 16  0 1.11130 0.19492
2009  6 13 17  0 0.12079 0.22772
2009  6 13 18  0 13.86714 0.17614
2009  6 13 19  0 1.83607 0.04382
2009  6 13 20  0 0.99050 0.01026
2009  6 13 21  0 0.28989 0.02121
2009  6 13 22  0 0.00000 0.02402
2009  6 13 23  0 0.07247 0.01566
2009  6 14  0  0 0.00000 0.00530
2009  6 14  1  0 0.00000 0.00058
2009  6 14  2  0 0.00000 0.00000
2009  6 14  3  0 0.00000 0.00000
2009  6 14  4  0 0.00000 0.00000
2009  6 14  5  0 0.00000 0.00000
2009  6 14  6  0 0.00000 0.00000
2009  6 14  7  0 0.00000 0.00000
2009  6 14  8  0 0.00000 0.00000
2009  6 14  9  0 0.00000 0.00000
2009  6 14 10  0 0.00000 0.00000
2009  6 14 11  0 0.00000 0.00008
2009  6 14 12  0 0.00000 0.01462
2009  6 14 13  0 0.00000 0.10312
2009  6 14 14  0 0.00000 0.21893
2009  6 14 15  0 0.00000 0.33633
2009  6 14 16  0 0.00000 0.42226
2009  6 14 17  0 0.00000 0.41759
2009  6 14 18  0 0.00000 0.43013
2009  6 14 19  0 0.07247 0.39890
2009  6 14 20  0 0.00000 0.30097
2009  6 14 21  0 0.00000 0.24822
2009  6 14 22  0 0.00000 0.19094
2009  6 14 23  0 0.00000 0.09016
2009  6 15  0  0 0.00000 0.02553
2009  6 15  1  0 0.00000 0.00456
2009  6 15  2  0 0.00000 0.00000
2009  6 15  3  0 0.00000 0.00000
2009  6 15  4  0 0.00000 0.00000
2009  6 15  5  0 0.00000 0.00000
2009  6 15  6  0 0.00000 0.00000
2009  6 15  7  0 0.00000 0.00000
2009  6 15  8  0 0.00000 0.00000
2009  6 15  9  0 0.00000 0.00000
2009  6 15 10  0 0.00000 0.00000
2009  6 15 11  0 0.00000 0.00010
2009  6 15 12  0 0.00000 0.01906
2009  6 15 13  0 0.00000 0.11088
2009  6 15 14  0 0.00000 0.21339
2009  6 15 15  0 0.00000 0.29786
2009  6 15 16  0 0.00000 0.44232
2009  6 15 17  0 0.00000 0.47279
2009  6 15 18  0 0.00000 0.46398
2009  6 15 19  0 0.00000 0.51493
2009  6 15 20  0 0.00000 0.50754
2009  6 15 21  0 0.00000 0.29828
2009  6 15 22  0 0.00000 0.15580
2009  6 15 23  0 0.00000 0.10735
2009  6 16  0  0 0.00000 0.04570
2009  6 16  1  0 0.00000 0.00748
2009  6 16  2  0 0.00000 0.00000
2009  6 16  3  0 0.00000 0.00000
2009  6 16  4  0 0.00000 0.00000
2009  6 16  5  0 0.00000 0.00000
2009  6 16  6  0 0.00000 0.00000
2009  6 16  7  0 0.00000 0.00000
2009  6 16  8  0 0.00000 0.00000
2009  6 16  9  0 0.00000 0.00000
2009  6 16 10  0 0.00000 0.00000
2009  6 16 11  0 0.00000 0.00013
2009  6 16 12  0 0.00000 0.02942
2009  6 16 13  0 0.00000 0.13356
2009  6 16 14  0 0.00000 0.27675
2009  6 16 15  0 0.00000 0.40393
2009  6 16 16  0 0.00000 0.51720
2009  6 16 17  0 0.00000 0.53109
2009  6 16 18  0 0.00000 0.35886
2009  6 16 19  0 0.00000 0.33680
2009  6 16 20  0 3.30976 0.31870
2009  6 16 21  0 0.86972 0.14177
2009  6 16 22  0 0.00000 0.19884
2009  6 16 23  0 0.00000 0.15530
2009  6 17  0  0 0.00000 0.04016
2009  6 17  1  0 0.00000 0.00648
2009  6 17  2  0 0.00000 0.00000
2009  6 17  3  0 0.00000 0.00000
2009  6 17  4  0 0.00000 0.00000
2009  6 17  5  0 0.00000 0.00000
2009  6 17  6  0 0.00000 0.00000
2009  6 17  7  0 0.00000 0.00000
2009  6 17  8  0 0.00000 0.00000
2009  6 17  9  0 0.00000 0.00000
2009  6 17 10  0 0.07247 0.00000
2009  6 17 11  0 0.26574 0.00000
2009  6 17 12  0 0.24159 0.00223
2009  6 17 13  0 0.00000 0.04263
2009  6 17 14  0 0.00000 0.12678
2009  6 17 15  0 0.00000 0.21680
2009  6 17 16  0 0.00000 0.37249
2009  6 17 17  0 0.67644 0.31955
2009  6 17 18  0 5.16997 0.11202
2009  6 17 19  0 0.07247 0.02746
2009  6 17 20  0 0.07247 0.05132
2009  6 17 21  0 0.00000 0.12732
2009  6 17 22  0 0.00000 0.14112
2009  6 17 23  0 0.00000 0.07691
2009  6 18  0  0 0.00000 0.02231
2009  6 18  1  0 0.07247 0.00298
2009  6 18  2  0 0.00000 0.00000
2009  6 18  3  0 0.00000 0.00000
2009  6 18  4  0 0.00000 0.00000
2009  6 18  5  0 0.00000 0.00000
2009  6 18  6  0 0.00000 0.00000
2009  6 18  7  0 0.00000 0.00000
2009  6 18  8  0 0.00000 0.00000
2009  6 18  9  0 0.00000 0.00000
2009  6 18 10  0 0.00000 0.00000
2009  6 18 11  0 0.00000 0.00006
2009  6 18 12  0 0.00000 0.00326
2009  6 18 13  0 0.00000 0.01014
2009  6 18 14  0 0.00000 0.03531
2009  6 18 15  0 0.00000 0.07254
2009  6 18 16  0 0.00000 0.10392
2009  6 18 17  0 0.00000 0.23112
2009  6 18 18  0 0.00000 0.28542
2009  6 18 19  0 0.07247 0.31041
2009  6 18 20  0 0.00000 0.19621
2009  6 18 21  0 0.00000 0.10311
2009  6 18 22  0 0.07247 0.06384
2009  6 18 23  0 0.00000 0.02819
2009  6 19  0  0 0.00000 0.01062
2009  6 19  1  0 0.00000 0.00226
2009  6 19  2  0 0.00000 0.00000
2009  6 19  3  0 0.00000 0.00000
2009  6 19  4  0 0.00000 0.00000
2009  6 19  5  0 0.00000 0.00000
2009  6 19  6  0 0.00000 0.00000
2009  6 19  7  0 0.00000 0.00000
2009  6 19  8  0 0.00000 0.00000
2009  6 19  9  0 0.00000 0.00000
2009  6 19 10  0 0.00000 0.00000
2009  6 19 11  0 0.00000 0.00000
2009  6 19 12  0 0.00000 0.00748
2009  6 19 13  0 0.00000 0.05046
2009  6 19 14  0 0.00000 0.11416
2009  6 19 15  0 0.00000 0.23842
2009  6 19 16  0 0.00000 0.22971
2009  6 19 17  0 0.00000 0.19428
2009  6 19 18  0 0.00000 0.23326
2009  6 19 19  0 0.00000 0.25340
2009  6 19 20  0 0.00000 0.21040
2009  6 19 21  0 0.00000 0.17454
2009  6 19 22  0 0.00000 0.12337
2009  6 19 23  0 0.19327 0.04889
2009  6 20  0  0 0.07247 0.00851
2009  6 20  1  0 0.07247 0.00054
2009  6 20  2  0 0.00000 0.00000
2009  6 20  3  0 0.00000 0.00000
2009  6 20  4  0 0.00000 0.00000
2009  6 20  5  0 0.00000 0.00000
2009  6 20  6  0 0.00000 0.00000
2009  6 20  7  0 0.00000 0.00000
2009  6 20  8  0 0.00000 0.00000
2009  6 20  9  0 0.00000 0.00000
2009  6 20 10  0 0.00000 0.00000
2009  6 20 11  0 0.00000 0.00003
2009  6 20 12  0 0.00000 0.01524
2009  6 20 13  0 0.00000 0.06081
2009  6 20 14  0 0.00000 0.14012
2009  6 20 15  0 0.07247 0.19410
2009  6 20 16  0 0.07247 0.19676
2009  6 20 17  0 0.00000 0.30959
2009  6 20 18  0 0.00000 0.30647
2009  6 20 19  0 0.00000 0.22004
2009  6 20 20  0 0.00000 0.15984
2009  6 20 21  0 0.00000 0.23100
2009  6 20 22  0 0.00000 0.22068
2009  6 20 23  0 0.00000 0.09962
2009  6 21  0  0 0.00000 0.02480
2009  6 21  1  0 0.00000 0.00349
2009  6 21  2  0 0.00000 0.00000
2009  6 21  3  0 0.00000 0.00000
2009  6 21  4  0 0.00000 0.00000
2009  6 21  5  0 0.00000 0.00000
2009  6 21  6  0 0.00000 0.00000
2009  6 21  7  0 0.00000 0.00000
2009  6 21  8  0 0.00000 0.00000
2009  6 21  9  0 0.00000 0.00000
2009  6 21 10  0 0.07247 0.00000
2009  6 21 11  0 0.00000 0.00001
2009  6 21 12  0 0.12079 0.00505
2009  6 21 13  0 0.00000 0.03416
2009  6 21 14  0 0.00000 0.07680
2009  6 21 15  0 0.00000 0.17790
2009  6 21 16  0 0.07247 0.34741
2009  6 21 17  0 0.67644 0.41344
2009  6 21 18  0 0.86971 0.27731
2009  6 21 19  0 0.26574 0.08778
2009  6 21 20  0 0.26574 0.02603
2009  6 21 21  0 0.00000 0.02598
2009  6 21 22  0 0.00000 0.03683
2009  6 21 23  0 0.00000 0.03118
2009  6 22  0  0 0.00000 0.01060
2009  6 22  1  0 0.00000 0.00110
2009  6 22  2  0 0.00000 0.00000
2009  6 22  3  0 0.00000 0.00000
2009  6 22  4  0 0.00000 0.00000
2009  6 22  5  0 0.00000 0.00000
2009  6 22  6  0 0.00000 0.00000
2009  6 22  7  0 0.12079 0.00000
2009  6 22  8  0 0.26574 0.00003
2009  6 22  9  0 0.00000 0.00004
2009  6 22 10  0 0.00000 0.00002
2009  6 22 11  0 0.00000 0.00005
2009  6 22 12  0 0.00000 0.00316
2009  6 22 13  0 0.00000 0.04352
2009  6 22 14  0 0.00000 0.14446
2009  6 22 15  0 0.00000 0.23362
2009  6 22 16  0 0.00000 0.35728
2009  6 22 17  0 0.38653 0.25962
2009  6 22 18  0 0.00000 0.15375
2009  6 22 19  0 0.14494 0.11032
2009  6 22 20  0 0.24159 0.04146
2009  6 22 21  0 0.43485 0.01150
2009  6 22 22  0 0.43485 0.01012
2009  6 22 23  0 0.14494 0.00816
2009  6 23  0  0 0.00000 0.00402
2009  6 23  1  0 0.00000 0.00082
2009  6 23  2  0 0.00000 0.00000
2009  6 23  3  0 0.00000 0.00000
2009  6 23  4  0 0.07247 0.00000
2009  6 23  5  0 0.00000 0.00000
2009  6 23  6  0 0.00000 0.00000
2009  6 23  7  0 0.00000 0.00000
2009  6 23  8  0 0.00000 0.00000
2009  6 23  9  0 0.00000 0.00000
2009  6 23 10  0 0.00000 0.00000
2009  6 23 11  0 0.00000 0.00010
2009  6 23 12  0 0.00000 0.01930
2009  6 23 13  0 0.00000 0.14760
2009  6 23 14  0 0.00000 0.34341
2009  6 23 15  0 0.00000 0.39362
2009  6 23 16  0 0.00000 0.42915
2009  6 23 17  0 0.00000 0.53536
2009  6 23 18  0 0.00000 0.58744
2009  6 23 19  0 2.02934 0.39066
2009  6 23 20  0 6.69198 0.11970
2009  6 23 21  0 0.07247 0.01913
2009  6 23 22  0 0.00000 0.01683
2009  6 23 23  0 0.00000 0.01854
2009  6 24  0  0 0.00000 0.00826
2009  6 24  1  0 0.07247 0.00088
2009  6 24  2  0 0.00000 0.00000
2009  6 24  3  0 0.00000 0.00000
2009  6 24  4  0 0.00000 0.00000
2009  6 24  5  0 0.00000 0.00000
2009  6 24  6  0 0.00000 0.00000
2009  6 24  7  0 0.00000 0.00000
2009  6 24  8  0 0.00000 0.00000
2009  6 24  9  0 0.00000 0.00000
2009  6 24 10  0 0.00000 0.00000
2009  6 24 11  0 0.00000 0.00006
2009  6 24 12  0 0.00000 0.01274
2009  6 24 13  0 0.00000 0.10750
2009  6 24 14  0 0.00000 0.20190
2009  6 24 15  0 0.00000 0.36741
2009  6 24 16  0 0.00000 0.47816
2009  6 24 17  0 0.00000 0.50582
2009  6 24 18  0 0.00000 0.42734
2009  6 24 19  0 0.00000 0.35961
2009  6 24 20  0 0.00000 0.38583
2009  6 24 21  0 0.00000 0.28308
2009  6 24 22  0 0.00000 0.08721
2009  6 24 23  0 0.00000 0.01448
2009  6 25  0  0 0.00000 0.00782
2009  6 25  1  0 0.00000 0.00144
2009  6 25  2  0 0.00000 0.00000
2009  6 25  3  0 0.00000 0.00000
2009  6 25  4  0 0.00000 0.00000
2009  6 25  5  0 0.00000 0.00000
2009  6 25  6  0 0.00000 0.00000
2009  6 25  7  0 0.00000 0.00000
2009  6 25  8  0 0.00000 0.00000
2009  6 25  9  0 0.00000 0.00000
2009  6 25 10  0 0.00000 0.00000
2009  6 25 11  0 0.00000 0.00004
2009  6 25 12  0 0.00000 0.00612
2009  6 25 13  0 0.00000 0.04763
2009  6 25 14  0 0.00000 0.17031
2009  6 25 15  0 0.00000 0.28796
2009  6 25 16  0 0.00000 0.31672
2009  6 25 17  0 0.00000 0.25048
2009  6 25 18  0 0.00000 0.31901
2009  6 25 19  0 0.00000 0.31508
2009  6 25 20  0 0.00000 0.41604
2009  6 25 21  0 0.00000 0.35978
2009  6 25 22  0 0.00000 0.20310
2009  6 25 23  0 0.00000 0.11696
2009  6 26  0  0 0.00000 0.03891
2009  6 26  1  0 0.00000 0.00283
2009  6 26  2  0 0.00000 0.00000
2009  6 26  3  0 0.00000 0.00000
2009  6 26  4  0 0.00000 0.00000
2009  6 26  5  0 0.00000 0.00000
2009  6 26  6  0 0.00000 0.00000
2009  6 26  7  0 0.00000 0.00000
2009  6 26  8  0 0.00000 0.00000
2009  6 26  9  0 0.07247 0.00000
2009  6 26 10  0 0.00000 0.00000
2009  6 26 11  0 0.00000 0.00010
2009  6 26 12  0 0.00000 0.01533
2009  6 26 13  0 0.00000 0.11351
2009  6 26 14  0 0.00000 0.24942
2009  6 26 15  0 0.00000 0.38202
2009  6 26 16  0 0.00000 0.34048
2009  6 26 17  0 0.00000 0.38622
2009  6 26 18  0 0.00000 0.50961
2009  6 26 19  0 0.00000 0.40689
2009  6 26 20  0 0.00000 0.38578
2009  6 26 21  0 0.00000 0.31161
2009  6 26 22  0 0.00000 0.17698
2009  6 26 23  0 0.00000 0.09254
2009  6 27  0  0 0.00000 0.03359
2009  6 27  1  0 0.00000 0.00528
2009  6 27  2  0 0.00000 0.00000
2009  6 27  3  0 0.00000 0.00000
2009  6 27  4  0 0.00000 0.00000
2009  6 27  5  0 0.00000 0.00000
2009  6 27  6  0 0.00000 0.00000
2009  6 27  7  0 0.00000 0.00000
2009  6 27  8  0 0.00000 0.00000
2009  6 27  9  0 0.00000 0.00000
2009  6 27 10  0 0.00000 0.00000
2009  6 27 11  0 0.00000 0.00011
2009  6 27 12  0 0.00000 0.01817
2009  6 27 13  0 0.00000 0.12536
2009  6 27 14  0 0.00000 0.21587
2009  6 27 15  0 0.00000 0.30604
2009  6 27 16  0 0.00000 0.42064
2009  6 27 17  0 0.00000 0.43713
2009  6 27 18  0 0.00000 0.36210
2009  6 27 19  0 0.00000 0.23596
2009  6 27 20  0 0.00000 0.17714
2009  6 27 21  0 0.00000 0.22155
2009  6 27 22  0 0.21741 0.16354
2009  6 27 23  0 0.00000 0.06330
2009  6 28  0  0 0.00000 0.01836
2009  6 28  1  0 0.00000 0.00332
2009  6 28  2  0 0.00000 0.00000
2009  6 28  3  0 0.00000 0.00000
2009  6 28  4  0 0.00000 0.00000
2009  6 28  5  0 0.00000 0.00000
2009  6 28  6  0 0.00000 0.00000
2009  6 28  7  0 0.00000 0.00000
2009  6 28  8  0 0.00000 0.00000
2009  6 28  9  0 0.07247 0.00000
2009  6 28 10  0 0.00000 0.00000
2009  6 28 11  0 0.00000 0.00004
2009  6 28 12  0 0.00000 0.00632
2009  6 28 13  0 0.00000 0.05338
2009  6 28 14  0 0.12079 0.14004
2009  6 28 15  0 0.24159 0.19705
2009  6 28 16  0 0.00000 0.26815
2009  6 28 17  0 0.00000 0.34874
2009  6 28 18  0 4.90422 0.34391
2009  6 28 19  0 5.72562 0.12558
2009  6 28 20  0 1.88439 0.00327
2009  6 28 21  0 0.91803 0.00256
2009  6 28 22  0 0.38653 0.00476
2009  6 28 23  0 0.28989 0.00549
2009  6 29  0  0 0.07247 0.00250
2009  6 29  1  0 0.00000 0.00030
2009  6 29  2  0 0.00000 0.00000
2009  6 29  3  0 0.00000 0.00000
2009  6 29  4  0 0.00000 0.00000
2009  6 29  5  0 0.00000 0.00000
2009  6 29  6  0 0.00000 0.00000
2009  6 29  7  0 0.00000 0.00000
2009  6 29  8  0 0.00000 0.00000
2009  6 29  9  0 0.00000 0.00000
2009  6 29 10  0 0.07247 0.00000
2009  6 29 11  0 0.00000 0.00004
2009  6 29 12  0 0.00000 0.01845
2009  6 29 13  0 0.00000 0.09058
2009  6 29 14  0 0.00000 0.22794
2009  6 29 15  0 0.00000 0.30761
2009  6 29 16  0 0.00000 0.38373
2009  6 29 17  0 0.00000 0.50958
2009  6 29 18  0 0.00000 0.52998
2009  6 29 19  0 0.00000 0.40822
2009  6 29 20  0 0.00000 0.40774
2009  6 29 21  0 0.00000 0.29508
2009  6 29 22  0 0.00000 0.18561
2009  6 29 23  0 3.64797 0.13922
2009  6 30  0  0 0.00000 0.05850
2009  6 30  1  0 0.00000 0.00844
2009  6 30  2  0 0.00000 0.00000
2009  6 30  3  0 0.00000 0.00000
2009  6 30  4  0 0.00000 0.00000
2009  6 30  5  0 0.00000 0.00000
2009  6 30  6  0 0.00000 0.00000
2009  6 30  7  0 0.00000 0.00000
2009  6 30  8  0 0.00000 0.00000
2009  6 30  9  0 0.07247 0.00000
2009  6 30 10  0 0.00000 0.00000
2009  6 30 11  0 0.00000 0.00010
2009  6 30 12  0 0.00000 0.02393
2009  6 30 13  0 0.00000 0.11680
